# M/Mo=1.50 [Fe/H]=-0.50 [a/Fe]= 0.00
#    Age    Log Teff Log g  Log L/Lo   F435W   F475W   F555W   F606W   F625W   F775W   F814W   F850L
 2.04562E+09  3.7125  3.0728  1.3448  2.5303  2.1509  1.6697  1.4411  1.2144  0.7979  0.7379  0.5622
 2.04650E+09  3.7120  3.0606  1.3550  2.5091  2.1284  1.6461  1.4169  1.1898  0.7724  0.7122  0.5360
 2.04737E+09  3.7115  3.0485  1.3651  2.4879  2.1060  1.6226  1.3929  1.1653  0.7471  0.6867  0.5101
 2.04824E+09  3.7110  3.0364  1.3752  2.4668  2.0837  1.5991  1.3688  1.1408  0.7217  0.6612  0.4842
 2.04912E+09  3.7106  3.0244  1.3853  2.4458  2.0615  1.5758  1.3450  1.1166  0.6966  0.6360  0.4584
 2.04999E+09  3.7101  3.0124  1.3953  2.4250  2.0395  1.5526  1.3212  1.0924  0.6716  0.6108  0.4328
 2.05088E+09  3.7096  3.0002  1.4055  2.4038  2.0171  1.5291  1.2971  1.0678  0.6461  0.5851  0.4067
 2.05177E+09  3.7090  2.9880  1.4156  2.3828  1.9948  1.5057  1.2732  1.0434  0.6209  0.5597  0.3808
 2.05266E+09  3.7085  2.9758  1.4257  2.3620  1.9728  1.4825  1.2494  1.0192  0.5957  0.5343  0.3549
 2.05355E+09  3.7080  2.9638  1.4357  2.3414  1.9509  1.4594  1.2257  0.9950  0.5707  0.5091  0.3292
 2.05444E+09  3.7075  2.9516  1.4458  2.3206  1.9289  1.4363  1.2019  0.9708  0.5456  0.4839  0.3034
 2.05535E+09  3.7070  2.9394  1.4559  2.2997  1.9066  1.4129  1.1779  0.9464  0.5202  0.4583  0.2773
 2.05626E+09  3.7064  2.9271  1.4661  2.2789  1.8845  1.3895  1.1540  0.9220  0.4948  0.4328  0.2512
 2.05717E+09  3.7059  2.9150  1.4762  2.2583  1.8625  1.3663  1.1302  0.8978  0.4697  0.4075  0.2254
 2.05808E+09  3.7054  2.9028  1.4863  2.2376  1.8406  1.3432  1.1065  0.8736  0.4446  0.3821  0.1995
 2.05901E+09  3.7049  2.8905  1.4964  2.2168  1.8185  1.3199  1.0826  0.8492  0.4192  0.3566  0.1734
 2.05993E+09  3.7044  2.8783  1.5066  2.1960  1.7963  1.2965  1.0586  0.8248  0.3939  0.3311  0.1473
 2.06086E+09  3.7038  2.8661  1.5167  2.1755  1.7745  1.2735  1.0349  0.8007  0.3688  0.3058  0.1214
 2.06179E+09  3.7033  2.8539  1.5268  2.1550  1.7526  1.2504  1.0113  0.7766  0.3437  0.2806  0.0957
 2.06271E+09  3.7028  2.8418  1.5368  2.1345  1.7309  1.2275  0.9878  0.7526  0.3188  0.2555  0.0700
 2.06366E+09  3.7023  2.8296  1.5469  2.1140  1.7091  1.2045  0.9641  0.7284  0.2937  0.2302  0.0442
 2.06460E+09  3.7017  2.8175  1.5569  2.0936  1.6874  1.1816  0.9406  0.7044  0.2688  0.2051  0.0185
 2.06556E+09  3.7012  2.8051  1.5671  2.0729  1.6654  1.1584  0.9168  0.6801  0.2436  0.1796 -0.0075
 2.06653E+09  3.7007  2.7929  1.5772  2.0523  1.6435  1.1353  0.8931  0.6559  0.2185  0.1543 -0.0334
 2.06749E+09  3.7001  2.7807  1.5873  2.0318  1.6218  1.1124  0.8695  0.6319  0.1935  0.1291 -0.0591
 2.06845E+09  3.6996  2.7685  1.5973  2.0114  1.6002  1.0896  0.8461  0.6080  0.1687  0.1041 -0.0846
 2.06943E+09  3.6991  2.7562  1.6075  1.9907  1.5782  1.0665  0.8223  0.5838  0.1436  0.0788 -0.1105
 2.07041E+09  3.6985  2.7439  1.6176  1.9698  1.5563  1.0436  0.7987  0.5597  0.1188  0.0537 -0.1362
 2.07139E+09  3.6980  2.7317  1.6277  1.9488  1.5345  1.0208  0.7752  0.5358  0.0941  0.0287 -0.1618
 2.07237E+09  3.6975  2.7195  1.6377  1.9280  1.5128  0.9981  0.7518  0.5119  0.0695  0.0039 -0.1873
 2.07335E+09  3.6969  2.7074  1.6477  1.9072  1.4911  0.9755  0.7285  0.4882  0.0451 -0.0209 -0.2127
 2.07435E+09  3.6964  2.6951  1.6578  1.8862  1.4693  0.9527  0.7050  0.4642  0.0204 -0.0459 -0.2384
 2.07535E+09  3.6958  2.6829  1.6679  1.8654  1.4476  0.9300  0.6816  0.4403 -0.0042 -0.0708 -0.2640
 2.07636E+09  3.6953  2.6705  1.6781  1.8443  1.4256  0.9071  0.6580  0.4162 -0.0290 -0.0959 -0.2898
 2.07738E+09  3.6947  2.6582  1.6882  1.8234  1.4039  0.8844  0.6345  0.3923 -0.0537 -0.1208 -0.3154
 2.07839E+09  3.6942  2.6460  1.6982  1.8027  1.3823  0.8618  0.6113  0.3686 -0.0781 -0.1455 -0.3408
 2.07943E+09  3.6936  2.6337  1.7083  1.7819  1.3606  0.8392  0.5879  0.3448 -0.1027 -0.1705 -0.3665
 2.08048E+09  3.6931  2.6214  1.7185  1.7610  1.3388  0.8164  0.5644  0.3208 -0.1274 -0.1955 -0.3922
 2.08153E+09  3.6926  2.6092  1.7285  1.7404  1.3173  0.7938  0.5411  0.2970 -0.1519 -0.2203 -0.4177
 2.08260E+09  3.6920  2.5968  1.7386  1.7197  1.2957  0.7712  0.5177  0.2732 -0.1765 -0.2452 -0.4433
 2.08367E+09  3.6915  2.5846  1.7486  1.6993  1.2743  0.7488  0.4945  0.2495 -0.2009 -0.2699 -0.4688
 2.08476E+09  3.6909  2.5724  1.7587  1.6788  1.2528  0.7263  0.4712  0.2257 -0.2255 -0.2948 -0.4944
 2.08584E+09  3.6904  2.5602  1.7687  1.6585  1.2314  0.7038  0.4480  0.2021 -0.2499 -0.3196 -0.5199
 2.08695E+09  3.6898  2.5478  1.7789  1.6384  1.2099  0.6811  0.4246  0.1781 -0.2748 -0.3448 -0.5457
 2.08804E+09  3.6893  2.5356  1.7889  1.6188  1.1889  0.6588  0.4015  0.1544 -0.2994 -0.3696 -0.5712
 2.08912E+09  3.6887  2.5233  1.7989  1.5992  1.1678  0.6363  0.3783  0.1307 -0.3242 -0.3946 -0.5968
 2.09021E+09  3.6881  2.5110  1.8091  1.5795  1.1466  0.6137  0.3549  0.1068 -0.3491 -0.4198 -0.6226
 2.09128E+09  3.6876  2.4985  1.8192  1.5599  1.1255  0.5911  0.3315  0.0829 -0.3741 -0.4450 -0.6485
 2.09231E+09  3.6870  2.4862  1.8292  1.5408  1.1047  0.5689  0.3085  0.0593 -0.3988 -0.4699 -0.6740
 2.09333E+09  3.6864  2.4737  1.8394  1.5215  1.0838  0.5464  0.2852  0.0354 -0.4238 -0.4952 -0.7000
 2.09431E+09  3.6858  2.4612  1.8495  1.5025  1.0631  0.5241  0.2621  0.0117 -0.4486 -0.5202 -0.7257
 2.09525E+09  3.6852  2.4488  1.8595  1.4836  1.0425  0.5020  0.2392 -0.0118 -0.4733 -0.5451 -0.7512
 2.09618E+09  3.6846  2.4364  1.8695  1.4649  1.0220  0.4800  0.2163 -0.0352 -0.4979 -0.5700 -0.7767
 2.09711E+09  3.6840  2.4238  1.8797  1.4460  1.0013  0.4576  0.1931 -0.0591 -0.5229 -0.5952 -0.8026
 2.09801E+09  3.6834  2.4112  1.8898  1.4271  0.9806  0.4353  0.1700 -0.0828 -0.5479 -0.6204 -0.8285
 2.09891E+09  3.6828  2.3987  1.8999  1.4086  0.9601  0.4132  0.1470 -0.1064 -0.5727 -0.6454 -0.8541
 2.09980E+09  3.6822  2.3862  1.9099  1.3902  0.9398  0.3913  0.1243 -0.1297 -0.5973 -0.6703 -0.8796
 2.10071E+09  3.6816  2.3737  1.9200  1.3716  0.9194  0.3692  0.1013 -0.1533 -0.6221 -0.6953 -0.9053
 2.10165E+09  3.6810  2.3611  1.9301  1.3529  0.8988  0.3471  0.0784 -0.1769 -0.6469 -0.7203 -0.9309
 2.10265E+09  3.6803  2.3485  1.9402  1.3343  0.8784  0.3250  0.0555 -0.2003 -0.6715 -0.7452 -0.9565
 2.10384E+09  3.6797  2.3361  1.9502  1.3157  0.8580  0.3032  0.0328 -0.2236 -0.6960 -0.7699 -0.9819
 2.10653E+09  3.6797  2.3325  1.9536  1.3081  0.8502  0.2952  0.0247 -0.2318 -0.7044 -0.7783 -0.9904
 2.10755E+09  3.6804  2.3456  1.9434  1.3257  0.8699  0.3167  0.0472 -0.2085 -0.6796 -0.7533 -0.9645
 2.10832E+09  3.6811  2.3584  1.9334  1.3432  0.8895  0.3381  0.0696 -0.1855 -0.6552 -0.7286 -0.9391
 2.10917E+09  3.6818  2.3714  1.9233  1.3607  0.9092  0.3597  0.0922 -0.1622 -0.6304 -0.7036 -0.9133
 2.11143E+09  3.6824  2.3814  1.9158  1.3726  0.9230  0.3751  0.1085 -0.1453 -0.6123 -0.6852 -0.8942
 2.11265E+09  3.6818  2.3687  1.9261  1.3536  0.9021  0.3526  0.0851 -0.1692 -0.6375 -0.7106 -0.9203
 2.11332E+09  3.6812  2.3558  1.9364  1.3347  0.8813  0.3300  0.0616 -0.1933 -0.6629 -0.7362 -0.9466
 2.11391E+09  3.6806  2.3431  1.9465  1.3163  0.8609  0.3081  0.0388 -0.2168 -0.6876 -0.7612 -0.9723
 2.11452E+09  3.6799  2.3302  1.9568  1.2976  0.8403  0.2858  0.0156 -0.2406 -0.7127 -0.7866 -0.9984
 2.11510E+09  3.6793  2.3176  1.9668  1.2793  0.8202  0.2641 -0.0070 -0.2638 -0.7372 -0.8113 -1.0238
 2.11569E+09  3.6786  2.3050  1.9769  1.2610  0.8000  0.2422 -0.0297 -0.2872 -0.7618 -0.8362 -1.0493
 2.11628E+09  3.6780  2.2922  1.9871  1.2427  0.7797  0.2203 -0.0526 -0.3107 -0.7866 -0.8612 -1.0751
 2.11687E+09  3.6773  2.2793  1.9974  1.2242  0.7592  0.1981 -0.0757 -0.3345 -0.8117 -0.8866 -1.1011
 2.11744E+09  3.6767  2.2666  2.0075  1.2062  0.7392  0.1764 -0.0983 -0.3577 -0.8362 -0.9114 -1.1266
 2.11801E+09  3.6760  2.2538  2.0177  1.1879  0.7190  0.1545 -0.1212 -0.3813 -0.8610 -0.9365 -1.1524
 2.11858E+09  3.6753  2.2408  2.0280  1.1696  0.6986  0.1324 -0.1443 -0.4050 -0.8861 -0.9619 -1.1785
 2.11913E+09  3.6747  2.2280  2.0382  1.1515  0.6786  0.1106 -0.1670 -0.4284 -0.9108 -0.9869 -1.2042
 2.11968E+09  3.6740  2.2151  2.0484  1.1335  0.6584  0.0887 -0.1899 -0.4520 -0.9358 -1.0121 -1.2301
 2.12022E+09  3.6734  2.2024  2.0585  1.1157  0.6387  0.0672 -0.2124 -0.4752 -0.9603 -1.0369 -1.2556
 2.12075E+09  3.6727  2.1895  2.0687  1.0978  0.6187  0.0455 -0.2351 -0.4986 -0.9851 -1.0620 -1.2813
 2.12127E+09  3.6721  2.1769  2.0788  1.0804  0.5992  0.0242 -0.2574 -0.5216 -1.0094 -1.0866 -1.3067
